location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,stringency_index,population
Brazil,2023-11-01,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-02,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-03,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-04,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-05,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-06,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-07,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-08,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-09,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-10,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-11,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-12,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-13,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-14,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-15,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-16,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-17,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-18,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-19,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-20,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-21,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-22,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-23,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-24,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-25,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-26,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-27,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-28,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-29,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-11-30,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-01,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-02,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-03,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-04,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-05,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-06,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-07,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-08,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-09,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-10,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-11,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-12,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-13,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-14,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-15,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-16,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-17,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-18,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-19,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-20,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-21,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-22,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-23,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-24,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-25,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-26,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-27,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-28,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-29,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-30,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2023-12-31,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-01,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-02,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-03,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-04,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-05,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-06,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-07,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-08,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-09,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-10,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-11,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-12,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-13,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-14,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-15,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-16,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-17,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-18,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-19,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-20,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-21,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-22,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-23,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-24,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-25,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-26,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-27,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-28,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-29,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-30,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-01-31,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-01,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-02,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-03,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-04,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-05,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-06,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-07,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-08,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-09,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-10,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-11,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-12,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-13,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-14,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-15,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-16,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-17,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-18,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-19,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-20,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-21,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-22,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-23,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-24,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-25,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-26,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-27,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-28,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-02-29,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-01,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-02,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-03,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-04,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-05,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-06,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-07,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-08,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-09,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-10,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-11,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-12,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-13,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-14,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-15,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-16,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-17,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-18,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-19,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-20,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-21,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-22,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-23,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-24,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-25,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-26,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-27,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-28,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-29,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-30,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-03-31,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-01,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-02,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-03,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-04,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-05,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-06,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-07,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-08,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-09,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-10,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-11,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-12,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-13,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-14,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-15,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-16,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-17,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-18,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-19,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-20,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-21,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-22,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-23,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-24,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-25,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-26,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-27,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-28,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-29,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-04-30,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-01,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-02,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-03,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-04,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-05,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-06,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-07,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-08,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-09,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-10,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-11,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-12,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-13,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-14,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-15,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-16,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-17,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-18,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-19,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-20,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-21,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-22,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-23,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-24,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-25,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-26,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-27,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-28,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-29,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-30,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-05-31,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-01,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-02,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-03,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-04,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-05,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-06,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-07,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-08,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-09,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-10,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-11,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-12,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-13,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-14,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-15,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-16,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-17,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-18,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-19,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-20,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-21,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-22,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-23,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-24,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-25,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-26,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-27,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-28,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-29,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-06-30,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-01,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-02,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-03,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-04,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-05,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-06,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-07,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-08,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-09,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-10,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-11,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-12,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-13,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-14,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-15,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-16,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-17,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-18,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-19,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-20,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-21,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-22,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-23,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-24,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-25,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-26,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-27,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-28,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-29,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-30,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-07-31,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-08-01,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-08-02,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-08-03,37511921,0,702116,0,NA,NA,NA,215313504
Brazil,2024-08-04,37511921,0,702116,0,NA,NA,NA,215313504
India,2020-01-05,0,0,0,0,NA,NA,0,1417173120
India,2020-01-06,0,0,0,0,NA,NA,0,1417173120
India,2020-01-07,0,0,0,0,NA,NA,0,1417173120
India,2020-01-08,0,0,0,0,NA,NA,0,1417173120
India,2020-01-09,0,0,0,0,NA,NA,0,1417173120
India,2020-01-10,0,0,0,0,NA,NA,0,1417173120
India,2020-01-11,0,0,0,0,NA,NA,0,1417173120
India,2020-01-12,0,0,0,0,NA,NA,0,1417173120
India,2020-01-13,0,0,0,0,NA,NA,0,1417173120
India,2020-01-14,0,0,0,0,NA,NA,0,1417173120
India,2020-01-15,0,0,0,0,NA,NA,0,1417173120
India,2020-01-16,0,0,0,0,NA,NA,0,1417173120
India,2020-01-17,0,0,0,0,NA,NA,0,1417173120
India,2020-01-18,0,0,0,0,NA,NA,0,1417173120
India,2020-01-19,0,0,0,0,NA,NA,0,1417173120
India,2020-01-20,0,0,0,0,NA,NA,0,1417173120
India,2020-01-21,0,0,0,0,NA,NA,0,1417173120
India,2020-01-22,0,0,0,0,NA,NA,0,1417173120
India,2020-01-23,0,0,0,0,NA,NA,0,1417173120
India,2020-01-24,0,0,0,0,NA,NA,0,1417173120
India,2020-01-25,0,0,0,0,NA,NA,5.56,1417173120
India,2020-01-26,0,0,0,0,NA,NA,10.19,1417173120
India,2020-01-27,0,0,0,0,NA,NA,10.19,1417173120
India,2020-01-28,0,0,0,0,NA,NA,10.19,1417173120
India,2020-01-29,0,0,0,0,NA,NA,10.19,1417173120
India,2020-01-30,0,0,0,0,NA,NA,10.19,1417173120
India,2020-01-31,0,0,0,0,NA,NA,10.19,1417173120
India,2020-02-01,0,0,0,0,NA,NA,10.19,1417173120
India,2020-02-02,2,2,0,0,NA,NA,10.19,1417173120
India,2020-02-03,2,0,0,0,NA,NA,10.19,1417173120
India,2020-02-04,2,0,0,0,NA,NA,10.19,1417173120
India,2020-02-05,2,0,0,0,NA,NA,10.19,1417173120
India,2020-02-06,2,0,0,0,NA,NA,10.19,1417173120
India,2020-02-07,2,0,0,0,NA,NA,10.19,1417173120
India,2020-02-08,2,0,0,0,NA,NA,10.19,1417173120
India,2020-02-09,7,5,0,0,NA,NA,10.19,1417173120
India,2020-02-10,7,0,0,0,NA,NA,10.19,1417173120
India,2020-02-11,7,0,0,0,NA,NA,10.19,1417173120
India,2020-02-12,7,0,0,0,NA,NA,10.19,1417173120
India,2020-02-13,7,0,0,0,NA,NA,10.19,1417173120
India,2020-02-14,7,0,0,0,NA,NA,10.19,1417173120
India,2020-02-15,7,0,0,0,NA,NA,10.19,1417173120
India,2020-02-16,7,0,0,0,NA,NA,10.19,1417173120
India,2020-02-17,7,0,0,0,NA,NA,10.19,1417173120
India,2020-02-18,7,0,0,0,NA,NA,10.19,1417173120
India,2020-02-19,7,0,0,0,NA,NA,10.19,1417173120
India,2020-02-20,7,0,0,0,NA,NA,10.19,1417173120
India,2020-02-21,7,0,0,0,NA,NA,10.19,1417173120
India,2020-02-22,7,0,0,0,NA,NA,10.19,1417173120
India,2020-02-23,7,0,0,0,NA,NA,10.19,1417173120
India,2020-02-24,7,0,0,0,NA,NA,10.19,1417173120
India,2020-02-25,7,0,0,0,NA,NA,10.19,1417173120
India,2020-02-26,7,0,0,0,NA,NA,10.19,1417173120
India,2020-02-27,7,0,0,0,NA,NA,10.19,1417173120
India,2020-02-28,7,0,0,0,NA,NA,10.19,1417173120
India,2020-02-29,7,0,0,0,NA,NA,10.19,1417173120
India,2020-03-01,7,0,0,0,NA,NA,10.19,1417173120
India,2020-03-02,7,0,0,0,NA,NA,10.19,1417173120
India,2020-03-03,7,0,0,0,NA,NA,10.19,1417173120
India,2020-03-04,7,0,0,0,NA,NA,10.19,1417173120
India,2020-03-05,7,0,0,0,NA,NA,26.85,1417173120
India,2020-03-06,7,0,0,0,NA,NA,26.85,1417173120
India,2020-03-07,7,0,0,0,NA,NA,26.85,1417173120
India,2020-03-08,39,32,0,0,NA,NA,26.85,1417173120
India,2020-03-09,39,0,0,0,NA,NA,26.85,1417173120
India,2020-03-10,39,0,0,0,NA,NA,26.85,1417173120
India,2020-03-11,39,0,0,0,NA,NA,26.85,1417173120
India,2020-03-12,39,0,0,0,NA,NA,26.85,1417173120
India,2020-03-13,39,0,0,0,NA,NA,41.67,1417173120
India,2020-03-14,39,0,0,0,NA,NA,41.67,1417173120
India,2020-03-15,107,68,2,2,NA,NA,44.44,1417173120
India,2020-03-16,107,0,2,0,NA,NA,44.44,1417173120
India,2020-03-17,107,0,2,0,NA,NA,44.44,1417173120
India,2020-03-18,107,0,2,0,NA,NA,44.44,1417173120
India,2020-03-19,107,0,2,0,NA,NA,44.44,1417173120
India,2020-03-20,107,0,2,0,NA,NA,44.44,1417173120
India,2020-03-21,107,0,2,0,NA,NA,44.44,1417173120
India,2020-03-22,360,253,7,5,NA,NA,100,1417173120
India,2020-03-23,360,0,7,0,NA,NA,86.57,1417173120
India,2020-03-24,360,0,7,0,NA,NA,86.57,1417173120
India,2020-03-25,360,0,7,0,NA,NA,100,1417173120
India,2020-03-26,360,0,7,0,NA,NA,100,1417173120
India,2020-03-27,360,0,7,0,NA,NA,100,1417173120
India,2020-03-28,360,0,7,0,NA,NA,100,1417173120
India,2020-03-29,979,619,25,18,NA,NA,100,1417173120
India,2020-03-30,979,0,25,0,NA,NA,100,1417173120
India,2020-03-31,979,0,25,0,NA,NA,100,1417173120
India,2020-04-01,979,0,25,0,NA,NA,100,1417173120
India,2020-04-02,979,0,25,0,NA,NA,100,1417173120
India,2020-04-03,979,0,25,0,NA,NA,100,1417173120
India,2020-04-04,979,0,25,0,NA,NA,100,1417173120
India,2020-04-05,3374,2395,77,52,NA,NA,100,1417173120
India,2020-04-06,3374,0,77,0,NA,NA,100,1417173120
India,2020-04-07,3374,0,77,0,NA,NA,100,1417173120
India,2020-04-08,3374,0,77,0,NA,NA,100,1417173120
India,2020-04-09,3374,0,77,0,NA,NA,100,1417173120
India,2020-04-10,3374,0,77,0,NA,NA,100,1417173120
India,2020-04-11,3374,0,77,0,NA,NA,100,1417173120
India,2020-04-12,8356,4982,273,196,NA,NA,100,1417173120
India,2020-04-13,8356,0,273,0,NA,NA,100,1417173120
India,2020-04-14,8356,0,273,0,NA,NA,100,1417173120
India,2020-04-15,8356,0,273,0,NA,NA,100,1417173120
India,2020-04-16,8356,0,273,0,NA,NA,100,1417173120
India,2020-04-17,8356,0,273,0,NA,NA,100,1417173120
India,2020-04-18,8356,0,273,0,NA,NA,100,1417173120
India,2020-04-19,15712,7356,507,234,NA,NA,100,1417173120
India,2020-04-20,15712,0,507,0,NA,NA,96.3,1417173120
India,2020-04-21,15712,0,507,0,NA,NA,96.3,1417173120
India,2020-04-22,15712,0,507,0,NA,NA,96.3,1417173120
India,2020-04-23,15712,0,507,0,NA,NA,96.3,1417173120
India,2020-04-24,15712,0,507,0,NA,NA,96.3,1417173120
India,2020-04-25,15712,0,507,0,NA,NA,96.3,1417173120
India,2020-04-26,26496,10784,824,317,NA,NA,96.3,1417173120
India,2020-04-27,26496,0,824,0,NA,NA,96.3,1417173120
India,2020-04-28,26496,0,824,0,NA,NA,96.3,1417173120
India,2020-04-29,26496,0,824,0,NA,NA,96.3,1417173120
India,2020-04-30,26496,0,824,0,NA,NA,96.3,1417173120
India,2020-05-01,26496,0,824,0,NA,NA,96.3,1417173120
India,2020-05-02,26496,0,824,0,NA,NA,96.3,1417173120
India,2020-05-03,39980,13484,1301,477,NA,NA,96.3,1417173120
India,2020-05-04,39980,0,1301,0,NA,NA,81.94,1417173120
India,2020-05-05,39980,0,1301,0,NA,NA,81.94,1417173120
India,2020-05-06,39980,0,1301,0,NA,NA,81.94,1417173120
India,2020-05-07,39980,0,1301,0,NA,NA,81.94,1417173120
